farmer_age,land_size_acres,annual_farm_income,loan_amount,crop_type,irrigation_type,existing_loans,credit_score
34,5.17,334252,419862,Wheat,Rainfed,2,698
47,8.36,275031,310032,Sugarcane,Borewell,1,552
24,3.47,554546,379999,Sugarcane,Rainfed,1,342
43,3.9,540338,296436,Maize,Borewell,1,460
58,7.94,123606,70119,Rice,Rainfed,2,671
25,4.83,887532,203516,Wheat,Rainfed,2,632
47,6.85,547202,238577,Rice,Canal,1,315
63,2.29,168833,50339,Maize,Rainfed,2,752
34,2.88,725716,267972,Maize,Borewell,0,599
27,6.53,877063,436634,Maize,Borewell,1,494
38,1.56,419055,77103,Cotton,Rainfed,2,837
52,2.17,817104,400018,Maize,Rainfed,0,302
22,3.52,175379,448649,Sugarcane,Canal,1,326
61,2.21,451447,393602,Sugarcane,Borewell,0,691
63,9.77,840999,459831,Maize,Rainfed,2,477
40,2.93,131205,302327,Wheat,Borewell,0,554
49,9.57,621846,183010,Rice,Canal,2,752
63,8.54,760441,398094,Sugarcane,Borewell,2,440
46,3.66,651399,295977,Sugarcane,Canal,2,810
58,5.71,578742,294867,Cotton,Rainfed,0,782
21,3.71,163105,120627,Sugarcane,Rainfed,0,554
25,7.18,506396,113776,Sugarcane,Borewell,2,345
34,3.94,827381,221981,Maize,Borewell,2,623
45,4.93,819344,306966,Rice,Rainfed,2,568
29,7.33,747776,412009,Maize,Canal,2,827
50,4.46,407044,448095,Wheat,Borewell,1,475
39,7.05,553554,475208,Sugarcane,Rainfed,0,650
60,4.02,458269,305883,Wheat,Borewell,1,524
28,4.29,330744,223918,Wheat,Canal,1,493
36,3.55,775475,266698,Sugarcane,Canal,2,356
28,9.9,207734,171223,Sugarcane,Rainfed,2,702
43,5.3,273065,292276,Cotton,Rainfed,1,340
29,2.61,371541,319835,Maize,Borewell,1,332
52,5.89,132778,267251,Cotton,Canal,0,303
57,4.96,867045,351773,Wheat,Rainfed,0,744
54,7.9,655554,186402,Cotton,Rainfed,0,817
38,9.39,128292,313369,Wheat,Canal,0,443
64,1.55,233707,413502,Maize,Borewell,1,463
35,9.82,818048,499994,Wheat,Canal,0,848
35,2.07,172940,489018,Wheat,Canal,1,755
49,3.1,582314,323149,Sugarcane,Canal,0,303
43,7.87,508237,170239,Sugarcane,Rainfed,2,318
43,1.98,783033,107376,Maize,Borewell,2,588
21,8.27,753982,168116,Wheat,Canal,2,367
42,6.9,518509,394583,Sugarcane,Canal,2,468
27,8.15,619829,419690,Sugarcane,Rainfed,2,698
52,5.85,701901,417133,Rice,Borewell,1,426
48,9.85,447485,206171,Sugarcane,Rainfed,1,559
52,6.13,708973,138076,Rice,Borewell,2,429
53,4.26,361888,262808,Wheat,Borewell,1,574
63,9.68,323381,494266,Rice,Canal,1,618
33,1.2,860530,111528,Maize,Borewell,1,656
48,5.39,342981,449869,Wheat,Borewell,2,701
29,6.5,779074,133883,Sugarcane,Rainfed,1,714
63,3.78,385575,376735,Rice,Canal,2,376
23,1.37,417637,472985,Maize,Borewell,1,369
37,4.4,527592,338766,Rice,Rainfed,0,767
54,8.2,865004,242472,Rice,Canal,1,317
52,5.93,377307,299639,Wheat,Borewell,0,633
29,7.7,671715,383242,Rice,Canal,1,446
61,7.32,791552,307054,Wheat,Borewell,0,319
21,3.22,571934,472272,Maize,Canal,1,305
62,2.91,140324,338909,Rice,Canal,0,506
40,8.01,128909,412611,Rice,Rainfed,1,501
25,2.12,169513,187037,Maize,Borewell,2,532
60,5.87,451578,148637,Sugarcane,Rainfed,1,729
41,9.59,337841,380224,Wheat,Canal,1,721
25,5.49,852500,117374,Maize,Rainfed,0,691
24,8.16,443166,285359,Wheat,Borewell,0,548
28,2.93,727616,386244,Wheat,Canal,2,394
45,1.05,157849,157480,Sugarcane,Canal,2,588
27,3.81,559871,176863,Rice,Borewell,1,492
57,5.96,265486,275971,Sugarcane,Canal,0,849
62,6.58,268365,415305,Sugarcane,Canal,2,651
52,5.59,678710,350528,Wheat,Borewell,0,395
37,4.61,401627,152601,Sugarcane,Rainfed,0,465
48,9.86,543403,169092,Rice,Rainfed,1,332
26,7.04,247795,95231,Wheat,Borewell,1,627
62,9.56,310893,285661,Maize,Rainfed,0,627
62,2.18,658674,364920,Rice,Borewell,1,802
56,10.0,285598,340352,Rice,Borewell,2,685
22,7.18,878371,430136,Maize,Borewell,1,456
51,9.73,255294,337922,Wheat,Canal,0,533
21,6.26,893165,326363,Rice,Borewell,1,529
23,1.96,445639,462936,Wheat,Rainfed,0,615
33,3.81,886644,369185,Cotton,Rainfed,1,531
51,1.0,776042,258065,Wheat,Rainfed,2,657
49,1.94,312116,212948,Sugarcane,Rainfed,2,395
64,9.98,160823,442641,Rice,Borewell,2,397
53,9.2,710408,400933,Cotton,Canal,1,619
30,9.07,548832,352209,Maize,Canal,2,316
58,0.52,351326,155688,Wheat,Borewell,0,506
29,4.78,305893,207204,Sugarcane,Borewell,2,411
21,7.93,786525,467210,Rice,Borewell,1,505
64,2.65,828863,102140,Rice,Borewell,0,311
57,4.49,478143,68123,Sugarcane,Borewell,2,784
52,2.45,604003,412675,Sugarcane,Canal,1,650
53,7.08,399676,478204,Maize,Canal,1,592
22,7.19,351613,442605,Cotton,Canal,2,746
22,3.19,754668,393500,Wheat,Canal,0,816
25,5.03,240523,349715,Rice,Canal,1,345
30,4.79,438615,342494,Cotton,Canal,0,702
58,7.89,479575,469743,Rice,Borewell,1,746
57,6.91,395677,179408,Rice,Rainfed,2,714
22,1.15,596159,165512,Cotton,Canal,1,525
61,1.94,262388,480427,Maize,Canal,2,352
62,8.48,366302,454661,Sugarcane,Rainfed,2,523
60,9.67,888046,236974,Wheat,Canal,1,396
45,6.55,753050,232535,Wheat,Rainfed,0,787
58,3.97,790057,108079,Wheat,Borewell,2,458
57,2.6,746054,443691,Sugarcane,Canal,2,671
38,7.56,773618,355484,Sugarcane,Borewell,1,607
47,6.56,588574,418062,Maize,Rainfed,2,527
40,9.13,218184,262684,Sugarcane,Borewell,2,627
54,9.08,148156,409807,Rice,Canal,2,511
64,3.42,168932,497964,Cotton,Canal,1,484
28,8.13,692008,378878,Sugarcane,Canal,0,681
24,2.91,607672,235399,Cotton,Canal,2,653
50,7.93,491450,131515,Maize,Borewell,2,699
56,2.1,204558,120142,Maize,Borewell,0,406
29,3.8,600599,319149,Sugarcane,Rainfed,1,492
61,1.32,590929,248719,Cotton,Canal,0,535
32,3.31,825595,124903,Wheat,Rainfed,0,613
34,3.52,712744,476727,Rice,Rainfed,0,687
55,6.85,752734,406254,Cotton,Borewell,2,384
26,7.29,729871,245928,Sugarcane,Borewell,2,744
43,6.09,577030,70263,Rice,Rainfed,1,531
24,7.82,483683,237003,Maize,Canal,2,769
21,4.79,878929,227618,Cotton,Canal,1,496
29,6.47,645126,138375,Maize,Canal,2,420
29,3.91,197349,59992,Sugarcane,Canal,1,487
64,5.45,129518,397137,Sugarcane,Canal,0,614
35,1.84,451200,177177,Rice,Borewell,2,374
44,6.3,291299,68747,Cotton,Rainfed,0,509
28,2.45,796909,125277,Wheat,Canal,1,732
48,4.88,792982,478095,Maize,Borewell,0,424
62,6.82,612972,147773,Maize,Borewell,0,309
37,4.56,202182,471889,Cotton,Canal,1,744
55,2.62,410290,138546,Rice,Rainfed,0,833
51,6.83,731801,442112,Cotton,Rainfed,2,520
24,8.6,778379,454362,Maize,Canal,0,555
34,5.25,279043,188133,Sugarcane,Rainfed,2,838
45,5.8,503764,244312,Maize,Canal,2,735
60,4.21,290800,257148,Rice,Borewell,1,793
27,6.04,707002,167874,Maize,Rainfed,2,751
51,5.21,425867,412665,Sugarcane,Canal,1,430
55,7.59,175239,292942,Cotton,Canal,1,314
58,2.78,762974,238459,Rice,Borewell,0,824
40,5.12,565080,64909,Rice,Borewell,1,474
36,3.5,287550,269340,Sugarcane,Borewell,0,321
42,1.4,639859,237519,Rice,Canal,0,341
56,4.17,420014,464048,Cotton,Canal,2,503
39,9.56,546564,373362,Cotton,Borewell,1,610
22,4.87,240132,438274,Rice,Borewell,1,344
24,5.68,629071,278081,Maize,Rainfed,1,777
54,7.55,373053,348295,Sugarcane,Borewell,2,459
27,9.86,447119,461106,Cotton,Canal,0,780
34,4.41,865897,98035,Rice,Rainfed,0,680
63,5.42,853668,430807,Cotton,Rainfed,0,564
52,9.7,413228,103843,Maize,Rainfed,1,789
37,4.57,763373,448793,Maize,Canal,0,807
57,8.01,421457,132481,Sugarcane,Rainfed,1,469
34,4.72,787664,120891,Wheat,Borewell,1,693
37,2.66,304185,449067,Maize,Borewell,0,501
52,9.4,233350,429963,Wheat,Canal,2,766
22,7.26,392538,200849,Cotton,Canal,1,307
59,8.7,812554,337128,Sugarcane,Borewell,1,565
24,1.6,896113,203777,Wheat,Canal,1,627
60,7.2,761256,409514,Cotton,Canal,2,779
50,6.58,851185,241046,Sugarcane,Rainfed,1,746
50,5.1,357304,96305,Rice,Rainfed,0,398
53,1.85,404367,160948,Wheat,Canal,2,601
62,4.44,123409,231434,Wheat,Rainfed,0,722
21,6.37,170898,323321,Wheat,Canal,2,417
53,6.94,553421,431769,Wheat,Canal,2,517
56,1.61,688651,376755,Wheat,Rainfed,0,558
51,4.72,149419,401604,Rice,Canal,1,761
57,4.54,672297,409525,Cotton,Borewell,1,516
34,7.97,564124,69657,Maize,Rainfed,2,720
26,0.89,667009,228876,Cotton,Rainfed,0,551
27,7.96,810789,305247,Rice,Canal,0,734
60,7.94,899285,407459,Cotton,Rainfed,1,316
44,7.12,604238,400264,Rice,Rainfed,1,371
24,9.05,770802,71217,Cotton,Canal,0,849
45,4.92,516435,305284,Wheat,Rainfed,2,645
23,1.41,463402,407048,Cotton,Rainfed,1,500
48,3.65,164086,206041,Wheat,Rainfed,0,350
43,6.31,774657,217214,Wheat,Borewell,0,567
56,3.57,646162,301735,Sugarcane,Borewell,0,651
33,6.51,211812,257748,Wheat,Canal,2,594
42,0.91,800860,96693,Wheat,Canal,1,433
45,1.17,563602,483860,Maize,Rainfed,2,710
63,0.6,690012,62779,Cotton,Rainfed,0,394
44,9.77,480360,261532,Wheat,Canal,0,720
63,2.99,390937,322241,Wheat,Borewell,1,374
57,8.06,202092,397565,Sugarcane,Rainfed,2,771
53,8.93,447913,266709,Cotton,Canal,0,573
34,2.0,294258,113588,Rice,Canal,2,323
44,2.39,758602,351301,Maize,Canal,2,379
42,4.13,244754,52876,Maize,Rainfed,0,667
57,5.29,745592,285908,Rice,Borewell,1,445
43,5.58,659499,297169,Rice,Canal,0,463
26,4.16,327913,244971,Maize,Canal,1,438
39,6.07,284067,86924,Maize,Borewell,1,682
32,7.49,657983,185762,Cotton,Canal,0,396
46,7.15,279421,299771,Cotton,Rainfed,1,667
49,0.79,655724,446675,Rice,Rainfed,1,651
34,6.14,798774,489352,Cotton,Canal,1,303
37,7.27,511633,319211,Sugarcane,Canal,1,419
50,2.41,262299,179113,Sugarcane,Canal,1,605
27,6.23,860744,169125,Wheat,Canal,2,337
41,1.55,415842,259715,Rice,Rainfed,2,659
21,6.82,718434,59493,Rice,Rainfed,0,654
58,6.39,153898,118529,Maize,Rainfed,0,471
24,2.79,399636,483233,Maize,Rainfed,2,435
28,8.82,263150,373173,Maize,Borewell,2,542
38,8.16,453887,294233,Rice,Rainfed,1,349
28,7.52,843480,61572,Sugarcane,Canal,0,755
51,4.87,672967,424563,Wheat,Borewell,0,666
51,2.66,247465,121997,Wheat,Canal,2,391
48,7.93,751861,155597,Maize,Rainfed,1,571
57,2.54,359740,439640,Sugarcane,Borewell,0,630
23,5.13,643786,202085,Cotton,Rainfed,2,403
35,4.1,594534,406053,Wheat,Canal,2,576
24,2.42,155754,475881,Maize,Rainfed,1,848
55,6.34,673460,78087,Rice,Canal,2,442
54,9.83,821365,237122,Cotton,Borewell,0,691
56,5.02,443667,406229,Maize,Canal,1,689
26,5.25,890566,193373,Cotton,Rainfed,2,493
24,4.04,385649,178664,Maize,Canal,2,671
50,2.67,773910,72447,Rice,Rainfed,1,372
59,3.18,201593,51008,Sugarcane,Rainfed,0,559
38,8.82,310437,177868,Cotton,Canal,0,302
42,9.51,547350,139210,Cotton,Borewell,2,513
30,8.35,334463,319138,Wheat,Canal,0,370
49,0.75,649705,104311,Cotton,Rainfed,1,586
43,6.27,420670,421489,Sugarcane,Rainfed,2,470
24,5.72,471536,266069,Wheat,Canal,1,639
39,7.86,835451,463697,Wheat,Canal,0,429
46,7.92,425679,220871,Rice,Borewell,1,385
27,4.66,823213,321699,Maize,Borewell,1,412
33,3.23,652320,409812,Sugarcane,Borewell,0,590
23,1.42,528495,468032,Cotton,Canal,2,597
60,6.31,423810,121258,Wheat,Rainfed,2,480
31,3.1,405698,268638,Wheat,Rainfed,1,667
36,9.66,632879,451763,Rice,Borewell,1,462
40,0.94,190362,147544,Sugarcane,Borewell,2,426
43,9.66,426690,104105,Rice,Canal,1,313
43,5.21,508544,65494,Wheat,Borewell,1,813
52,6.26,607431,209896,Sugarcane,Rainfed,2,846
61,6.04,432059,253812,Maize,Canal,0,663
62,7.65,769119,200171,Sugarcane,Canal,0,605
58,1.36,169746,147964,Sugarcane,Canal,2,449
23,8.93,652155,127440,Sugarcane,Canal,0,512
28,8.01,639699,51475,Wheat,Canal,0,620
58,8.58,154877,51317,Wheat,Canal,1,637
60,5.11,507986,216884,Cotton,Canal,1,332
34,7.13,466299,410539,Wheat,Canal,1,648
28,4.84,320148,482919,Wheat,Rainfed,1,620
31,1.74,769086,165952,Cotton,Borewell,1,721
62,3.37,314668,254512,Maize,Rainfed,2,469
62,3.14,709126,475961,Cotton,Canal,2,587
63,2.08,553262,313689,Wheat,Rainfed,2,771
53,2.79,544046,274076,Sugarcane,Rainfed,0,454
35,5.24,306457,398149,Rice,Canal,0,650
57,4.51,829876,467281,Wheat,Rainfed,2,592
34,3.63,387268,452163,Cotton,Canal,1,395
46,9.11,588537,377329,Maize,Canal,2,633
28,7.9,358386,180035,Wheat,Canal,0,633
24,0.52,555032,387864,Maize,Borewell,2,621
56,5.92,597406,109648,Maize,Borewell,2,379
38,7.15,860765,256498,Sugarcane,Borewell,1,696
47,1.01,438523,428051,Sugarcane,Rainfed,2,616
39,1.58,717903,255879,Rice,Borewell,1,465
23,3.15,371307,216264,Rice,Borewell,0,824
29,6.33,818137,303722,Wheat,Canal,2,552
59,9.27,391929,425900,Wheat,Rainfed,2,537
22,5.12,200869,99409,Sugarcane,Canal,2,431
29,9.83,685531,453714,Maize,Borewell,0,707
26,9.4,501386,484485,Wheat,Canal,1,443
58,6.55,527308,317529,Cotton,Rainfed,1,816
48,4.85,801849,497574,Rice,Borewell,1,373
54,6.98,223211,124602,Sugarcane,Borewell,1,692
49,8.02,810578,430079,Wheat,Canal,1,567
23,9.46,521859,390883,Sugarcane,Canal,0,520
36,7.66,152627,273900,Maize,Borewell,0,622
64,4.22,408961,111437,Rice,Rainfed,2,481
55,5.19,534747,355924,Rice,Borewell,2,462
31,0.95,268163,169422,Wheat,Canal,2,643
63,0.77,327656,338235,Cotton,Rainfed,1,379
43,3.17,427303,96059,Maize,Rainfed,2,811
50,8.16,804299,264388,Maize,Canal,2,578
25,3.53,615686,275135,Sugarcane,Borewell,1,797
28,1.61,300180,329068,Maize,Canal,1,438
63,3.88,387294,220221,Rice,Borewell,2,428
63,3.4,782429,479299,Wheat,Canal,0,577
30,9.9,153202,381733,Cotton,Borewell,1,528
48,9.73,147171,189979,Cotton,Borewell,1,510
56,7.5,465616,266946,Sugarcane,Rainfed,0,806
30,8.37,238970,428636,Rice,Borewell,2,652
34,2.91,440821,85672,Maize,Canal,0,654
58,5.61,323953,463823,Cotton,Rainfed,0,552
57,9.99,459061,484966,Cotton,Borewell,0,815
25,3.57,544142,345645,Cotton,Borewell,1,334
26,9.87,227587,200116,Maize,Rainfed,2,617
50,2.29,729781,196261,Sugarcane,Borewell,1,541
39,6.39,293753,438086,Wheat,Canal,0,617
34,7.93,137999,294012,Cotton,Canal,1,430
31,6.14,174599,404405,Maize,Rainfed,2,356
25,3.43,139128,335381,Sugarcane,Borewell,1,623
51,8.23,834639,326336,Wheat,Canal,1,565
64,2.42,884835,141141,Wheat,Canal,1,456
52,4.59,604736,118824,Wheat,Canal,2,814
44,3.16,277614,91161,Wheat,Borewell,2,559
30,5.21,540029,273402,Cotton,Canal,2,435
33,4.18,783757,147873,Rice,Rainfed,0,646
33,2.2,483365,149120,Cotton,Borewell,0,813
56,7.55,232588,384198,Rice,Canal,2,303
42,2.18,585492,175668,Wheat,Rainfed,0,804
29,5.68,640816,174020,Rice,Borewell,0,691
39,8.14,662655,161023,Rice,Canal,0,707
27,5.09,345151,385545,Sugarcane,Rainfed,1,466
35,8.93,747236,424561,Sugarcane,Rainfed,2,651
37,4.57,707286,461244,Maize,Rainfed,2,782
34,9.72,613519,148760,Maize,Rainfed,2,548
61,0.74,360050,455411,Sugarcane,Rainfed,0,737
22,8.02,124811,451842,Maize,Rainfed,1,660
34,7.22,638591,495946,Rice,Borewell,0,752
24,6.31,412636,327298,Cotton,Canal,1,668
23,3.31,225923,416302,Sugarcane,Canal,1,320
23,6.3,506683,52262,Wheat,Borewell,0,672
31,6.15,812587,305816,Sugarcane,Rainfed,0,743
25,1.92,284148,450990,Cotton,Borewell,2,441
49,8.86,486776,107644,Rice,Rainfed,1,645
48,5.58,288114,363831,Maize,Rainfed,1,568
43,1.35,752226,414710,Cotton,Canal,1,676
50,4.22,188455,493096,Cotton,Canal,1,497
43,2.56,721064,439522,Cotton,Rainfed,2,678
61,2.1,626957,320033,Sugarcane,Borewell,1,493
42,9.49,724435,373860,Cotton,Borewell,1,555
63,6.91,623214,227002,Wheat,Borewell,0,380
32,3.37,197629,99110,Maize,Borewell,0,657
47,6.94,771039,215487,Wheat,Canal,2,835
60,8.13,332439,127132,Maize,Rainfed,0,452
35,3.51,142167,180163,Cotton,Canal,1,742
43,9.86,359126,476052,Sugarcane,Rainfed,0,386
64,8.87,261734,348615,Wheat,Rainfed,0,547
61,8.07,630020,109345,Wheat,Borewell,1,657
64,7.29,800414,233640,Wheat,Canal,0,796
39,0.87,697522,256774,Cotton,Rainfed,0,750
64,0.71,248910,461644,Sugarcane,Borewell,2,437
31,2.07,530392,499291,Rice,Rainfed,1,465
58,9.21,247930,364564,Sugarcane,Canal,2,685
60,2.56,606096,332752,Rice,Borewell,1,825
63,7.16,739552,126464,Rice,Rainfed,1,715
23,9.81,166092,265068,Maize,Borewell,2,446
36,9.4,697746,303920,Maize,Borewell,2,721
52,4.3,277120,178560,Sugarcane,Borewell,2,755
58,6.97,622142,298720,Rice,Rainfed,0,356
29,7.71,503953,394162,Rice,Rainfed,0,784
61,5.72,137588,324338,Maize,Borewell,1,690
58,5.47,397600,92814,Rice,Canal,2,509
25,2.62,881972,113107,Rice,Rainfed,1,313
21,6.92,331534,180708,Rice,Rainfed,0,436
55,3.29,251307,191858,Rice,Rainfed,2,378
55,3.43,344376,157208,Sugarcane,Rainfed,2,504
32,3.02,171592,143669,Sugarcane,Rainfed,1,700
56,1.13,712192,322711,Wheat,Canal,1,328
41,8.51,356863,176384,Cotton,Rainfed,1,784
63,8.7,462580,169574,Cotton,Rainfed,0,630
28,7.38,197086,489528,Wheat,Canal,1,687
47,9.31,894685,375417,Maize,Rainfed,1,577
29,6.5,220588,53828,Sugarcane,Borewell,2,435
48,6.58,708681,407569,Sugarcane,Rainfed,0,478
50,8.93,334279,87795,Rice,Rainfed,0,407
34,2.48,184807,258333,Sugarcane,Canal,0,431
43,4.64,894907,56371,Cotton,Rainfed,0,304
49,7.19,806765,490981,Maize,Canal,0,377
46,3.05,246468,481598,Cotton,Borewell,0,538
42,2.67,137444,51184,Rice,Rainfed,0,702
35,9.03,173785,497846,Sugarcane,Borewell,0,478
29,9.96,678583,381443,Sugarcane,Canal,0,630
46,4.17,650513,87782,Sugarcane,Rainfed,2,585
37,2.75,875358,176348,Maize,Rainfed,1,757
29,4.34,251464,53712,Sugarcane,Borewell,2,622
23,3.39,669512,71863,Sugarcane,Borewell,2,523
36,8.31,707816,208844,Wheat,Canal,2,608
33,9.06,705582,260898,Wheat,Rainfed,1,654
46,4.21,128618,111345,Wheat,Canal,0,413
37,6.2,866151,162165,Cotton,Rainfed,0,383
52,1.25,619174,100583,Sugarcane,Borewell,0,427
44,4.89,824878,198964,Rice,Rainfed,2,624
56,0.56,714751,316304,Cotton,Rainfed,2,618
42,6.88,483961,244628,Cotton,Borewell,0,733
29,2.17,279754,433110,Cotton,Canal,2,784
42,8.84,480841,74637,Rice,Canal,1,342
61,6.49,168559,398699,Sugarcane,Canal,0,482
40,9.32,836353,451920,Cotton,Canal,0,520
23,9.41,769228,308444,Cotton,Borewell,0,679
56,2.11,333740,456834,Rice,Canal,2,422
53,5.38,316307,468502,Wheat,Rainfed,2,729
38,2.36,267416,276811,Cotton,Canal,2,495
56,4.8,716601,441345,Rice,Rainfed,1,719
30,4.78,196565,228925,Sugarcane,Borewell,0,760
56,7.49,739629,111372,Wheat,Canal,2,325
41,9.77,870335,132487,Wheat,Rainfed,0,818
45,6.48,853251,176101,Rice,Borewell,1,676
60,8.25,865463,272388,Rice,Canal,2,341
29,4.33,302316,291428,Wheat,Borewell,0,381
47,1.19,422655,439884,Cotton,Borewell,0,757
35,5.39,623680,455647,Wheat,Borewell,0,306
52,9.09,894623,145033,Sugarcane,Borewell,0,443
64,2.78,572933,422812,Wheat,Borewell,2,749
59,3.0,673096,323550,Cotton,Canal,2,835
36,1.5,407349,400952,Sugarcane,Borewell,2,780
48,9.97,855469,203192,Cotton,Canal,1,520
26,4.44,895394,217348,Maize,Rainfed,0,698
26,3.34,479763,257091,Wheat,Borewell,1,732
58,9.3,240297,462819,Sugarcane,Rainfed,2,376
22,8.21,758893,350143,Wheat,Rainfed,1,726
61,8.83,442058,106414,Sugarcane,Rainfed,0,390
60,9.53,795869,166711,Sugarcane,Rainfed,1,787
27,8.64,597528,208004,Maize,Borewell,1,345
47,9.86,813052,252006,Wheat,Canal,0,761
48,6.57,820263,69964,Wheat,Borewell,1,731
36,2.79,405707,130494,Cotton,Canal,1,494
29,2.09,243219,425028,Sugarcane,Rainfed,1,770
35,6.22,841590,394658,Rice,Canal,0,593
54,3.91,601629,446472,Sugarcane,Canal,2,469
40,1.75,691097,195939,Cotton,Rainfed,2,606
34,8.07,687371,181958,Cotton,Borewell,2,786
31,3.82,763472,239470,Wheat,Canal,2,456
50,4.73,441274,127943,Maize,Borewell,2,810
23,6.31,532457,467583,Sugarcane,Rainfed,0,585
22,4.32,794311,107864,Maize,Canal,1,487
34,8.73,820493,298452,Cotton,Canal,2,412
49,9.83,330556,225462,Sugarcane,Canal,1,451
25,4.16,539244,246726,Wheat,Rainfed,1,319
64,2.19,627476,89181,Cotton,Rainfed,1,630
26,3.14,192368,104643,Cotton,Borewell,2,843
28,6.9,451718,322240,Rice,Canal,2,398
59,1.28,206865,379382,Cotton,Canal,2,779
59,6.91,344511,318080,Cotton,Canal,0,430
64,5.51,276138,199663,Rice,Borewell,0,328
49,0.93,542923,154127,Wheat,Rainfed,2,584
59,4.4,416188,373943,Sugarcane,Rainfed,0,656
64,2.69,751011,391947,Rice,Canal,1,728
47,1.74,881239,353514,Wheat,Rainfed,0,546
36,9.44,415084,340933,Sugarcane,Rainfed,1,524
47,3.26,576569,437713,Cotton,Rainfed,0,825
59,5.19,710653,97666,Rice,Borewell,2,479
60,6.31,757338,461970,Cotton,Borewell,2,808
21,6.48,688656,85296,Maize,Rainfed,1,376
53,4.12,348490,305420,Wheat,Rainfed,2,833
59,3.06,889964,464471,Maize,Rainfed,2,610
47,5.87,568267,197640,Rice,Rainfed,0,544
37,8.05,131366,467004,Wheat,Canal,2,555
35,9.0,725509,201607,Rice,Borewell,2,847
42,6.12,588073,366181,Rice,Canal,0,497
39,5.52,474219,342986,Sugarcane,Borewell,2,519
48,9.68,468032,171549,Maize,Borewell,0,502
43,2.43,123730,442025,Wheat,Rainfed,2,445
56,0.66,388705,438591,Wheat,Canal,1,569
59,5.18,152501,151226,Wheat,Rainfed,2,665
40,1.05,604297,433793,Rice,Rainfed,0,519
29,1.06,259345,191931,Cotton,Rainfed,0,834
43,0.81,146047,399987,Maize,Rainfed,0,782
27,6.37,158741,182083,Maize,Canal,0,729
51,6.45,714761,478068,Wheat,Rainfed,0,391
31,2.93,596330,489398,Sugarcane,Borewell,1,736
60,4.77,715778,451511,Cotton,Borewell,1,384
37,4.48,697921,474685,Cotton,Rainfed,0,455
56,5.18,762386,281869,Maize,Borewell,1,472
46,2.4,347588,79426,Cotton,Borewell,2,467
56,8.22,390409,328300,Cotton,Canal,0,363
38,3.24,834126,290448,Maize,Borewell,0,847
51,3.6,614981,469297,Sugarcane,Borewell,1,322
55,6.68,430027,298966,Wheat,Rainfed,0,819
61,9.82,550839,195160,Maize,Canal,2,536
48,2.44,155057,232643,Cotton,Rainfed,0,346
46,3.9,707077,133024,Maize,Canal,2,483
26,4.06,313620,52901,Cotton,Canal,0,341
54,5.53,796284,232922,Maize,Rainfed,2,811
48,8.43,822443,243512,Sugarcane,Rainfed,0,401
64,7.39,433757,123532,Cotton,Canal,1,517
29,2.45,164833,164819,Wheat,Borewell,1,446
49,7.27,617838,418061,Rice,Canal,2,529
54,1.7,709066,233870,Cotton,Canal,1,483
32,2.32,630997,196215,Maize,Canal,2,489
36,4.24,730305,433965,Wheat,Canal,1,716
27,3.78,595428,72036,Rice,Rainfed,0,392
51,8.76,557278,184168,Cotton,Canal,2,746
53,9.97,560452,192802,Maize,Rainfed,0,691
27,2.43,670242,465792,Sugarcane,Rainfed,1,536
23,6.75,479105,441433,Cotton,Canal,2,592
40,6.03,576379,253816,Sugarcane,Borewell,2,743
25,7.81,390206,216317,Rice,Borewell,1,595
23,7.15,810197,436933,Rice,Borewell,2,382
58,3.12,244215,376640,Rice,Canal,0,334
35,8.49,664853,236298,Rice,Rainfed,1,767
55,5.05,320861,340261,Wheat,Rainfed,0,482
43,9.36,857213,472852,Cotton,Borewell,2,803
53,5.82,833944,309129,Sugarcane,Borewell,0,752
22,3.26,760866,141651,Cotton,Canal,0,348
56,9.01,478103,430200,Rice,Canal,2,496
41,8.35,243362,230789,Wheat,Canal,2,743
34,9.5,825518,133951,Cotton,Rainfed,2,497
34,8.99,292884,454972,Cotton,Borewell,2,755
62,2.83,272610,128446,Maize,Rainfed,2,444
31,8.25,473268,497609,Sugarcane,Borewell,0,520
24,6.14,446944,326415,Sugarcane,Canal,0,718
50,4.33,402016,311422,Maize,Rainfed,0,680
56,0.57,384136,304670,Sugarcane,Canal,0,702
40,7.13,464676,290438,Wheat,Borewell,1,687
36,8.61,822489,103367,Cotton,Borewell,2,622
54,6.24,784321,55606,Rice,Borewell,1,528
28,3.45,688703,84344,Sugarcane,Rainfed,0,302
40,1.05,820459,84444,Rice,Borewell,1,777
41,6.76,350788,111907,Sugarcane,Rainfed,0,783
60,4.34,431530,291530,Wheat,Borewell,2,782
50,5.22,328664,401025,Cotton,Canal,0,759
56,5.86,497105,460791,Wheat,Rainfed,2,804
25,7.8,842615,211849,Cotton,Canal,2,487
41,5.6,780559,177648,Sugarcane,Canal,1,353
58,5.5,606146,308335,Rice,Rainfed,2,528
43,5.07,174930,132897,Sugarcane,Canal,1,722
39,4.56,466735,338556,Maize,Rainfed,2,436
30,6.42,822822,297252,Maize,Rainfed,0,808
47,0.73,383581,208090,Sugarcane,Borewell,1,830
55,7.37,480383,341786,Sugarcane,Rainfed,0,618
33,3.49,868212,212632,Cotton,Canal,1,822
29,4.04,839993,435871,Rice,Canal,1,612
37,6.34,380586,271925,Maize,Rainfed,0,744
51,2.85,767853,250347,Sugarcane,Borewell,2,546
62,6.76,277050,461252,Sugarcane,Rainfed,1,323
